dtime,timestamp,open,high,low,close,vwap,volume,trades,pair
2024-10-17 08:00:00,1729152000,61962.3,62155.0,61428.0,61495.9,61745.4,141.81645647,4009,XXBTZEUR
2024-10-17 12:00:00,1729166400,61511.9,62349.4,61451.9,62300.3,61786.6,279.83694031,5600,XXBTZEUR
2024-10-17 16:00:00,1729180800,62300.4,62336.9,61581.9,61662.1,61917.7,58.07201565,3243,XXBTZEUR
2024-10-17 20:00:00,1729195200,61674.0,62207.6,61671.5,62184.0,61951.5,20.89679062,2136,XXBTZEUR
2024-10-18 00:00:00,1729209600,62187.9,62862.5,61968.8,62343.9,62620.4,51.4893754,2296,XXBTZEUR
2024-10-18 04:00:00,1729224000,62262.0,62937.0,62262.0,62664.1,62624.5,76.43483166,4365,XXBTZEUR
2024-10-18 08:00:00,1729238400,62664.2,62709.4,62350.0,62359.7,62535.4,166.89347697,4118,XXBTZEUR
2024-10-18 12:00:00,1729252800,62359.6,63413.0,62278.1,63323.0,62811.0,210.96353202,5781,XXBTZEUR
2024-10-18 16:00:00,1729267200,63323.1,63422.4,63000.0,63137.7,63270.1,98.08467492,3904,XXBTZEUR
2024-10-18 20:00:00,1729281600,63137.7,63189.9,62754.0,62958.7,62968.9,26.67900691,1869,XXBTZEUR
2024-10-19 00:00:00,1729296000,62958.7,63170.6,62842.6,62952.2,62974.9,9.23853918,1053,XXBTZEUR
2024-10-19 04:00:00,1729310400,62956.9,63061.0,62874.6,62885.1,62901.9,17.01190228,1850,XXBTZEUR
2024-10-19 08:00:00,1729324800,62885.1,62972.6,62634.1,62640.0,62846.8,25.86970562,2741,XXBTZEUR
2024-10-19 12:00:00,1729339200,62640.1,62800.0,62640.0,62731.8,62729.1,28.61948474,2585,XXBTZEUR
2024-10-19 16:00:00,1729353600,62731.8,62751.2,62600.0,62718.2,62656.8,23.14103921,2323,XXBTZEUR
2024-10-19 20:00:00,1729368000,62718.2,62871.3,62700.0,62838.3,62766.8,9.36938436,1517,XXBTZEUR
2024-10-20 00:00:00,1729382400,62843.5,62877.0,62611.0,62650.2,62689.3,4.90007983,1273,XXBTZEUR
2024-10-20 04:00:00,1729396800,62650.2,62876.8,62638.9,62827.3,62716.6,12.8853553,1745,XXBTZEUR
2024-10-20 08:00:00,1729411200,62827.4,62877.0,62778.7,62850.1,62837.8,21.50371971,2153,XXBTZEUR
2024-10-20 12:00:00,1729425600,62838.3,63082.0,62643.4,62986.2,62925.5,54.63125346,3119,XXBTZEUR
2024-10-20 16:00:00,1729440000,62990.2,63000.0,62841.8,62898.0,62927.2,23.87433748,2262,XXBTZEUR
2024-10-20 20:00:00,1729454400,62886.5,63696.9,62861.8,63405.9,63281.8,72.72214992,3683,XXBTZEUR
2024-10-21 00:00:00,1729468800,63405.9,63823.0,63080.1,63354.2,63585.2,18.52883903,1472,XXBTZEUR
2024-10-21 04:00:00,1729483200,63354.2,63627.1,63100.0,63101.2,63322.4,44.57161812,4843,XXBTZEUR
2024-10-21 08:00:00,1729497600,63102.1,63200.0,62722.0,62801.6,62930.0,128.38929121,5496,XXBTZEUR
2024-10-21 12:00:00,1729512000,62795.8,62886.0,61707.0,62153.0,62128.4,241.63232102,6936,XXBTZEUR
2024-10-21 16:00:00,1729526400,62153.8,62700.0,61803.0,62556.5,62227.4,74.54189915,5285,XXBTZEUR
2024-10-21 20:00:00,1729540800,62556.5,62725.1,62232.2,62232.2,62526.9,24.93649214,2130,XXBTZEUR
2024-10-22 00:00:00,1729555200,62232.1,62477.2,61555.0,62238.3,61999.2,12.65315674,1472,XXBTZEUR
2024-10-22 04:00:00,1729569600,62237.5,62581.7,62132.7,62147.8,62373.0,50.45291645,3726,XXBTZEUR
2024-10-22 08:00:00,1729584000,62147.7,62256.0,61613.7,62142.0,61903.3,119.50885006,4777,XXBTZEUR
2024-10-22 12:00:00,1729598400,62142.0,62591.1,61685.0,62216.6,62247.2,150.58750032,4842,XXBTZEUR
2024-10-22 16:00:00,1729612800,62214.1,63150.0,61860.0,62464.6,62491.2,142.25420854,3520,XXBTZEUR
2024-10-22 20:00:00,1729627200,62464.7,62758.8,62251.7,62397.2,62498.7,26.38653735,2519,XXBTZEUR
2024-10-23 00:00:00,1729641600,62397.1,62414.9,61915.8,62000.0,62146.8,10.73679384,1221,XXBTZEUR
2024-10-23 04:00:00,1729656000,62000.0,62284.7,61900.0,61947.1,62062.2,41.4929016,3358,XXBTZEUR
2024-10-23 08:00:00,1729670400,61944.2,62070.1,61332.2,61654.6,61655.5,136.37006182,5042,XXBTZEUR
2024-10-23 12:00:00,1729684800,61654.5,61954.5,61124.7,61366.7,61632.8,275.18186969,5183,XXBTZEUR
2024-10-23 16:00:00,1729699200,61366.8,61596.4,60525.0,61503.0,61063.7,199.86240644,5149,XXBTZEUR
2024-10-23 20:00:00,1729713600,61503.0,61871.0,61410.6,61800.1,61578.8,52.11306926,1883,XXBTZEUR
2024-10-24 00:00:00,1729728000,61800.1,62599.7,61626.7,62250.1,62275.4,18.34400235,1423,XXBTZEUR
2024-10-24 04:00:00,1729742400,62250.1,62465.0,62054.5,62117.9,62309.3,41.71966773,2938,XXBTZEUR
2024-10-24 08:00:00,1729756800,62115.8,62280.0,61705.4,62225.2,61936.5,186.80318504,3633,XXBTZEUR
2024-10-24 12:00:00,1729771200,62250.0,62888.8,62248.5,62612.6,62601.3,103.26484546,4144,XXBTZEUR
2024-10-24 16:00:00,1729785600,62612.7,63005.0,62302.4,63005.0,62600.7,101.42117764,3154,XXBTZEUR
2024-10-24 20:00:00,1729800000,63004.9,63490.0,62751.8,62957.9,63035.9,95.90966454,2596,XXBTZEUR
2024-10-25 00:00:00,1729814400,62958.0,62986.4,62666.0,62813.1,62738.2,14.77911379,1259,XXBTZEUR
2024-10-25 04:00:00,1729828800,62813.1,62838.9,62141.1,62324.9,62463.9,53.71069282,3456,XXBTZEUR
2024-10-25 08:00:00,1729843200,62330.0,62920.1,62139.6,62890.1,62429.2,159.23178517,4141,XXBTZEUR
2024-10-25 12:00:00,1729857600,62890.0,63433.2,62377.1,62562.1,63042.1,112.34034371,4342,XXBTZEUR
2024-10-25 16:00:00,1729872000,62562.1,62755.2,61001.2,61866.0,61925.0,147.30080852,4319,XXBTZEUR
2024-10-25 20:00:00,1729886400,61824.0,62305.9,60813.6,61785.3,61480.0,104.54632923,3081,XXBTZEUR
2024-10-26 00:00:00,1729900800,61725.1,62057.0,61536.0,61975.1,61774.3,17.69302238,946,XXBTZEUR
2024-10-26 04:00:00,1729915200,61975.1,62270.0,61913.8,62060.9,62132.5,8.84472067,2591,XXBTZEUR
2024-10-26 08:00:00,1729929600,62056.5,62257.0,62040.0,62170.7,62167.5,25.73227868,1869,XXBTZEUR
2024-10-26 12:00:00,1729944000,62174.2,62212.3,61812.6,61947.6,61960.3,31.65921013,2048,XXBTZEUR
2024-10-26 16:00:00,1729958400,61947.6,62184.7,61853.2,62166.6,62040.4,39.52854828,2176,XXBTZEUR
2024-10-26 20:00:00,1729972800,62166.5,62390.9,62129.0,62129.0,62245.3,17.34869492,1514,XXBTZEUR
2024-10-27 00:00:00,1729987200,62129.1,62284.0,62000.0,62284.0,62134.3,3.68044047,782,XXBTZEUR
2024-10-27 04:00:00,1730001600,62284.0,62305.6,62133.6,62208.0,62179.1,5.88838418,1815,XXBTZEUR
2024-10-27 08:00:00,1730016000,62208.0,62271.4,62069.4,62145.3,62189.9,14.25068032,1873,XXBTZEUR
2024-10-27 12:00:00,1730030400,62143.5,62725.9,62136.7,62680.0,62440.0,61.32425389,3006,XXBTZEUR
2024-10-27 16:00:00,1730044800,62680.0,62810.9,62465.1,62731.9,62675.5,116.32386314,2461,XXBTZEUR
2024-10-27 20:00:00,1730059200,62732.0,63152.2,62634.1,62915.9,62992.1,58.78077267,2064,XXBTZEUR
2024-10-28 00:00:00,1730073600,62914.2,62965.0,62666.6,62733.2,62802.3,3.65244335,811,XXBTZEUR
2024-10-28 04:00:00,1730088000,62730.1,63450.0,62646.3,63250.1,63178.3,41.61833563,3107,XXBTZEUR
2024-10-28 08:00:00,1730102400,63250.0,63500.0,63001.4,63470.8,63299.7,123.18962,5014,XXBTZEUR
2024-10-28 12:00:00,1730116800,63470.8,63930.0,63255.2,63267.3,63579.5,186.34936079,5701,XXBTZEUR
2024-10-28 16:00:00,1730131200,63267.3,64520.0,63234.7,64318.3,63827.0,314.06564222,6095,XXBTZEUR
2024-10-28 20:00:00,1730145600,64318.4,64849.9,64094.7,64551.5,64493.0,114.07014508,4291,XXBTZEUR
2024-10-29 00:00:00,1730160000,64551.5,65983.0,64410.0,65500.2,65287.1,136.03578247,5258,XXBTZEUR
2024-10-29 04:00:00,1730174400,65500.2,65801.0,65492.5,65520.9,65578.3,126.71276355,4953,XXBTZEUR
