timestamp,open,high,low,close,volume
2025-01-27 17:00:00,2.92368,2.94347,2.88898,2.91252,1469834.16370844
2025-01-27 18:00:00,2.91253,2.93243,2.87686,2.88946,1884304.78392948
2025-01-27 19:00:00,2.88952,2.92523,2.88952,2.91243,1177256.95509381
2025-01-27 20:00:00,2.91405,3.00571,2.91405,3.00487,2179245.19684161
2025-01-27 21:00:00,3.00119,3.06001,2.99054,3.01202,7135869.87436975
2025-01-27 22:00:00,3.01315,3.04,3.00305,3.03679,1719256.85835424
2025-01-27 23:00:00,3.0368,3.057,3.02038,3.05479,1864300.62400546
2025-01-28 00:00:00,3.05544,3.09,3.03333,3.03853,3071616.40071579
2025-01-28 01:00:00,3.03855,3.04089,3.00774,3.02034,1106188.27961826
2025-01-28 02:00:00,3.02013,3.06139,3.01935,3.06102,882010.98231526
2025-01-28 03:00:00,3.061,3.095,3.043,3.08947,947226.68017178
2025-01-28 04:00:00,3.08588,3.1474,3.08547,3.12001,2307420.22553401
2025-01-28 05:00:00,3.12002,3.12534,3.09639,3.10365,2951987.09956782
2025-01-28 06:00:00,3.10386,3.11913,3.09686,3.10234,891124.68378136
2025-01-28 07:00:00,3.10308,3.12177,3.0924,3.105,1395843.33292488
2025-01-28 08:00:00,3.10499,3.115,3.095,3.10385,427399.23066321
2025-01-28 09:00:00,3.10386,3.10993,3.0727,3.10301,1001525.38527502
2025-01-28 10:00:00,3.10302,3.137,3.10103,3.11686,1432519.69867074
2025-01-28 11:00:00,3.11762,3.143,3.11,3.13695,905284.67404298
2025-01-28 12:00:00,3.1387,3.19339,3.12891,3.17041,3312335.86628562
2025-01-28 13:00:00,3.17137,3.18187,3.143,3.148,1370628.52930229
2025-01-28 14:00:00,3.14895,3.17479,3.11542,3.1573,2255070.2993126
2025-01-28 15:00:00,3.15731,3.21499,3.15731,3.18519,5133088.51280951
2025-01-28 16:00:00,3.18528,3.1965,3.16,3.17694,1434629.48324027
2025-01-28 17:00:00,3.17694,3.18714,3.14627,3.15306,1338753.09927938
2025-01-28 18:00:00,3.15306,3.175,3.13034,3.13704,816709.70110811
2025-01-28 19:00:00,3.13693,3.14664,3.11969,3.13749,1899393.07430964
2025-01-28 20:00:00,3.1375,3.13756,3.07254,3.07462,3120967.54850474
2025-01-28 21:00:00,3.07463,3.10227,3.015,3.015,2357332.13289791
2025-01-28 22:00:00,3.015,3.0789,3.013,3.07719,2582555.24733545
2025-01-28 23:00:00,3.07523,3.08387,3.03336,3.05767,2096079.71477224
2025-01-29 00:00:00,3.05768,3.0889,3.05345,3.07383,1532514.5498258
2025-01-29 01:00:00,3.07596,3.08598,3.06,3.06622,546948.59183567
2025-01-29 02:00:00,3.06635,3.09161,3.05915,3.06477,473144.00005505
2025-01-29 03:00:00,3.06425,3.0889,3.06421,3.08395,232032.49072019
2025-01-29 04:00:00,3.08354,3.09402,3.07344,3.09401,857698.2420812
2025-01-29 05:00:00,3.09401,3.12063,3.08763,3.12063,577918.24978068
2025-01-29 06:00:00,3.1192,3.12129,3.10977,3.11667,274119.14541289
2025-01-29 07:00:00,3.11668,3.11692,3.09568,3.1044,405686.66979888
2025-01-29 08:00:00,3.1044,3.12578,3.09499,3.10041,3182989.84805499
2025-01-29 09:00:00,3.10041,3.10213,3.06999,3.0789,1284883.71537152
2025-01-29 10:00:00,3.07889,3.095,3.07382,3.08707,917061.58005632
2025-01-29 11:00:00,3.08708,3.0961,3.0799,3.08387,188020.17963253
2025-01-29 12:00:00,3.08388,3.09685,3.06178,3.06225,447058.08366685
2025-01-29 13:00:00,3.06178,3.06449,3.026,3.05616,1258736.60579354
2025-01-29 14:00:00,3.05719,3.07419,3.046,3.06077,824119.37249145
2025-01-29 15:00:00,3.06137,3.0789,3.05402,3.06392,1727343.28395397
2025-01-29 16:00:00,3.06406,3.06428,3.02988,3.04012,1337339.34067577
2025-01-29 17:00:00,3.04012,3.06875,3.0399,3.0399,844297.61690191
2025-01-29 18:00:00,3.041,3.06899,3.02,3.06438,1872553.33575559
2025-01-29 19:00:00,3.06476,3.125,2.96744,3.07321,6347248.72776481
2025-01-29 20:00:00,3.07555,3.13333,3.03711,3.09771,4350805.20219504
2025-01-29 21:00:00,3.09826,3.11318,3.07685,3.09114,1160415.13931463
2025-01-29 22:00:00,3.09114,3.10137,3.077,3.08008,433445.73366854
2025-01-29 23:00:00,3.07951,3.09779,3.0666,3.06824,1311088.52601277
2025-01-30 00:00:00,3.06828,3.08649,3.05,3.08092,1332881.20707101
2025-01-30 01:00:00,3.08093,3.1159,3.0765,3.10041,589478.97482104
2025-01-30 02:00:00,3.10041,3.10978,3.09213,3.10838,650514.19966891
2025-01-30 03:00:00,3.1093,3.12241,3.10266,3.12239,688044.92682679
2025-01-30 04:00:00,3.1224,3.13279,3.1162,3.12787,1401224.31084762
2025-01-30 05:00:00,3.12787,3.12787,3.1068,3.11632,1083801.75109466
2025-01-30 06:00:00,3.11654,3.125,3.11356,3.11917,721557.72722737
2025-01-30 07:00:00,3.11918,3.125,3.1,3.10905,557437.05321738
2025-01-30 08:00:00,3.10847,3.11513,3.1,3.10026,115565.18707005
2025-01-30 09:00:00,3.10064,3.11531,3.09673,3.10918,903010.0445225
2025-01-30 10:00:00,3.1092,3.11525,3.09864,3.10318,275575.01013048
2025-01-30 11:00:00,3.10275,3.10633,3.09656,3.10202,383151.54107782
2025-01-30 12:00:00,3.10203,3.10203,3.08255,3.089,986716.41833458
2025-01-30 13:00:00,3.0911,3.103,3.08492,3.09744,495863.12722941
2025-01-30 14:00:00,3.09741,3.125,3.09301,3.11986,972123.701005
2025-01-30 15:00:00,3.11984,3.1557,3.11701,3.12122,2144000.79568876
2025-01-30 16:00:00,3.12123,3.13475,3.1189,3.12234,787139.6742179
2025-01-30 17:00:00,3.12233,3.12398,3.11001,3.11524,957623.22638882
2025-01-30 18:00:00,3.11513,3.12774,3.10202,3.12368,763507.99479748
2025-01-30 19:00:00,3.12369,3.1428,3.11657,3.13055,1272295.66309551
2025-01-30 20:00:00,3.13054,3.13888,3.11532,3.119,1148361.0969113
2025-01-30 21:00:00,3.11992,3.13086,3.11992,3.12874,521374.3581157
2025-01-30 22:00:00,3.12874,3.14294,3.12153,3.13543,633800.37484747
2025-01-30 23:00:00,3.1358,3.15142,3.13,3.13001,985471.46773838
2025-01-31 00:00:00,3.13001,3.13371,3.10819,3.11,1124563.66428824
2025-01-31 01:00:00,3.10936,3.11533,3.1005,3.10702,466008.20178808
2025-01-31 02:00:00,3.1069,3.11001,3.09787,3.10014,443342.67660083
2025-01-31 03:00:00,3.09996,3.09996,3.08188,3.09427,1262068.51029024
2025-01-31 04:00:00,3.09427,3.09427,3.0735,3.07596,524532.55220313
2025-01-31 05:00:00,3.07636,3.09125,3.07601,3.0865,555684.78040069
2025-01-31 06:00:00,3.0865,3.09919,3.0857,3.09067,420983.94864349
2025-01-31 07:00:00,3.09077,3.09482,3.0711,3.08131,504087.42322877
2025-01-31 08:00:00,3.0813,3.0816,3.06,3.0656,315216.5539569
2025-01-31 09:00:00,3.06547,3.08017,3.065,3.08017,536419.92880602
2025-01-31 10:00:00,3.08016,3.08254,3.072,3.0787,240130.60521104
2025-01-31 11:00:00,3.07846,3.1,3.07582,3.09962,889914.28585591
2025-01-31 12:00:00,3.09962,3.10914,3.08302,3.09491,1619992.07616215
2025-01-31 13:00:00,3.09491,3.10665,3.09491,3.095,386846.37561427
2025-01-31 14:00:00,3.09501,3.09889,3.075,3.08243,615678.79129809
2025-01-31 15:00:00,3.08313,3.11619,3.08313,3.10016,1186799.62827245
2025-01-31 16:00:00,3.09981,3.10316,3.07644,3.09041,867153.34427975
2025-01-31 17:00:00,3.09041,3.09041,3.07802,3.07803,223125.59839292
2025-01-31 18:00:00,3.07803,3.08036,3.01499,3.03207,4410451.85058923
2025-01-31 19:00:00,3.03146,3.04955,3.02398,3.03251,1671530.23307771
2025-01-31 20:00:00,3.0325,3.03251,3.00151,3.01679,1309162.14771779
2025-01-31 21:00:00,3.01679,3.03693,3.00265,3.03627,996801.66746008
2025-01-31 22:00:00,3.03628,3.0467,3.02841,3.0383,376051.384144
2025-01-31 23:00:00,3.03831,3.04098,3.02743,3.03577,327644.5905623
2025-02-01 00:00:00,3.03569,3.0436,3.0257,3.04336,312529.75104845
2025-02-01 01:00:00,3.04271,3.06,3.04259,3.05387,367779.76422857
2025-02-01 02:00:00,3.05388,3.06974,3.05001,3.05603,329924.69191253
2025-02-01 03:00:00,3.05603,3.05811,3.03396,3.0387,152110.98749025
2025-02-01 04:00:00,3.03916,3.04935,3.03625,3.041,158976.77713043
2025-02-01 05:00:00,3.041,3.0562,3.04099,3.05468,130516.04999204
2025-02-01 06:00:00,3.05459,3.05459,3.0373,3.04836,146798.52614214
2025-02-01 07:00:00,3.04837,3.05206,3.02499,3.0264,872824.45753736
2025-02-01 08:00:00,3.028,3.03859,3.01,3.02775,1156724.20203211
2025-02-01 09:00:00,3.026,3.02644,2.9563,2.97464,1847310.63726862
2025-02-01 10:00:00,2.97571,2.98999,2.96569,2.96574,455138.50318833
2025-02-01 11:00:00,2.96553,2.99307,2.96553,2.99307,1304507.73783796
2025-02-01 12:00:00,2.99348,3.00635,2.98999,3.00028,556085.58926703
2025-02-01 13:00:00,3.00022,3.00182,2.972,2.97615,2089996.94260761
2025-02-01 14:00:00,2.97632,2.99001,2.96119,2.96333,814375.87550393
2025-02-01 15:00:00,2.96332,2.97636,2.95257,2.97268,1147482.92820148
2025-02-01 16:00:00,2.97361,2.98622,2.965,2.96551,431127.28320129
2025-02-01 17:00:00,2.96551,3.00158,2.96551,2.99318,649786.36284017
2025-02-01 18:00:00,2.9935,2.99488,2.965,2.96531,330981.38195512
2025-02-01 19:00:00,2.96501,2.96702,2.90615,2.93892,1905070.21500605
2025-02-01 20:00:00,2.93868,2.9387,2.9,2.92289,1695796.2650751
2025-02-01 21:00:00,2.92305,2.94465,2.90893,2.91228,812534.24572006
2025-02-01 22:00:00,2.91131,2.9258,2.867,2.88597,2707364.92312379
2025-02-01 23:00:00,2.88598,2.9017,2.85,2.8779,1649373.91270677
2025-02-02 00:00:00,2.87823,2.93767,2.87526,2.9292,897284.86304444
2025-02-02 01:00:00,2.92924,2.95473,2.92558,2.9342,911621.93859227
2025-02-02 02:00:00,2.93584,2.93693,2.88118,2.88476,459679.4154161
2025-02-02 03:00:00,2.88636,2.8972,2.82789,2.83237,2935097.57171389
2025-02-02 04:00:00,2.83236,2.86206,2.825,2.83935,1907300.0428528
2025-02-02 05:00:00,2.83946,2.91173,2.83839,2.89863,1236147.58276825
2025-02-02 06:00:00,2.89884,2.92551,2.8972,2.90018,628600.14115359
2025-02-02 07:00:00,2.90018,2.91,2.86625,2.88065,2307503.74938419
2025-02-02 08:00:00,2.88065,2.91445,2.87453,2.90105,384674.93610587
2025-02-02 09:00:00,2.89866,2.90058,2.88001,2.89977,885176.07043837
2025-02-02 10:00:00,2.89972,2.9,2.85446,2.86126,1878899.81260485
2025-02-02 11:00:00,2.86394,2.86913,2.78051,2.78574,3592692.16504598
2025-02-02 12:00:00,2.78569,2.81577,2.73161,2.73161,2977584.9070204
2025-02-02 13:00:00,2.733,2.824,2.73058,2.82,3759366.00549911
2025-02-02 14:00:00,2.82001,2.84811,2.81191,2.82,1327961.73297513
2025-02-02 15:00:00,2.81911,2.81911,2.77724,2.81,1286665.19375104
2025-02-02 16:00:00,2.80991,2.80991,2.68597,2.70962,2219860.72720071
2025-02-02 17:00:00,2.70966,2.73273,2.51421,2.56905,13204279.74970762
2025-02-02 18:00:00,2.56981,2.62548,2.50001,2.5365,9759543.59028712
2025-02-02 19:00:00,2.53818,2.7077,2.50501,2.66957,8901868.62461676
2025-02-02 20:00:00,2.66694,2.72052,2.6253,2.63258,3775933.31988979
2025-02-02 21:00:00,2.63307,2.6436,2.575,2.60695,3821184.10530667
2025-02-02 22:00:00,2.60715,2.65408,2.47,2.58177,7107536.49580732
2025-02-02 23:00:00,2.5826,2.58324,2.47501,2.57815,5692547.24240228
2025-02-03 00:00:00,2.5791,2.58411,2.1843,2.39385,25721926.77135014
2025-02-03 01:00:00,2.39384,2.41247,2.0,2.09678,17756759.72340931
2025-02-03 02:00:00,2.09887,2.17979,1.75,2.15365,22421509.80296538
2025-02-03 03:00:00,2.15085,2.32462,2.14897,2.25772,9706719.54312125
2025-02-03 04:00:00,2.25907,2.31959,2.12707,2.13835,5598580.06736366
2025-02-03 05:00:00,2.13956,2.3,2.13269,2.29407,4228631.35944287
2025-02-03 06:00:00,2.29407,2.34915,2.25562,2.3185,4246387.96408173
2025-02-03 07:00:00,2.3161,2.45423,2.30996,2.43395,4571946.1744825
2025-02-03 08:00:00,2.432,2.43214,2.31149,2.36371,4738337.87978638
2025-02-03 09:00:00,2.36418,2.41134,2.35501,2.3758,1647935.03347452
2025-02-03 10:00:00,2.37641,2.44319,2.33724,2.4323,1645396.38243839
2025-02-03 11:00:00,2.43421,2.43547,2.35318,2.37409,5309072.60137492
2025-02-03 12:00:00,2.37414,2.43899,2.35502,2.35983,3740865.8408136
2025-02-03 13:00:00,2.36123,2.38402,2.32401,2.34076,3286313.92033654
2025-02-03 14:00:00,2.3401,2.41445,2.21,2.37915,10818637.26267309
2025-02-03 15:00:00,2.37703,2.59939,2.36251,2.55924,12527179.13204904
2025-02-03 16:00:00,2.55852,2.67386,2.54403,2.61315,7328935.96338216
2025-02-03 17:00:00,2.61501,2.6969,2.59623,2.68149,3343038.08411907
2025-02-03 18:00:00,2.68056,2.6969,2.63522,2.68532,2456397.81700373
2025-02-03 19:00:00,2.68381,2.78499,2.66804,2.75347,7321307.97103016
2025-02-03 20:00:00,2.75155,2.75228,2.65,2.67326,8662744.7260711
2025-02-03 21:00:00,2.67326,2.7337,2.66966,2.70275,5138718.38540806
2025-02-03 22:00:00,2.70275,2.73918,2.67698,2.70585,2308961.33284142
2025-02-03 23:00:00,2.7094,2.73017,2.66,2.70319,2261794.45545593
2025-02-04 00:00:00,2.70305,2.7916,2.7,2.70207,3874053.74846181
2025-02-04 01:00:00,2.70376,2.7737,2.69638,2.75502,2852370.14905645
2025-02-04 02:00:00,2.75563,2.78,2.72353,2.7268,1306368.57121588
2025-02-04 03:00:00,2.72766,2.73731,2.6918,2.72306,855765.70390023
2025-02-04 04:00:00,2.72346,2.73258,2.67524,2.67902,1551726.91451565
2025-02-04 05:00:00,2.67901,2.67936,2.50723,2.53171,4972713.95896383
2025-02-04 06:00:00,2.53185,2.6,2.53185,2.58036,1633775.2209771
2025-02-04 07:00:00,2.58023,2.58023,2.474,2.48708,3921369.96481046
2025-02-04 08:00:00,2.48672,2.53241,2.47725,2.50136,1448774.22007592
